name,normal,shiny
Giratina,https://archives.bulbagarden.net/media/upload/thumb/c/c5/487Giratina-Altered.png/600px-487Giratina-Altered.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddk7oco-04245a1a-56f3-41a0-9a77-cd3946bdc9fb.png
Cresselia,https://archives.bulbagarden.net/media/upload/thumb/4/4a/488Cresselia.png/600px-488Cresselia.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddk7ohg-b56c6993-d094-4ed7-8431-8bd6cf9528a2.png/v1/fill/w_894",h_894",strp/_488_cresselia_by_tonofdirt726_ddk7ohg-pre.png
Phione,https://archives.bulbagarden.net/media/upload/thumb/7/72/489Phione.png/600px-489Phione.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddk7ojb-199a94b6-c5f1-4070-8d57-79a55f1a8dfc.png/v1/fill/w_894",h_894",strp/_489_phione_by_tonofdirt726_ddk7ojb-pre.png
Manaphy,https://archives.bulbagarden.net/media/upload/thumb/2/2e/490Manaphy.png/600px-490Manaphy.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddk7ol6-ae94aaae-765e-423e-96b7-217817bf30e3.png/v1/fill/w_894",h_894",strp/_490_manaphy_by_tonofdirt726_ddk7ol6-pre.png
Darkrai,https://archives.bulbagarden.net/media/upload/thumb/6/6d/491Darkrai.png/600px-491Darkrai.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddk7onm-63968a48-3d21-4451-9b13-0350579b815f.png/v1/fill/w_894",h_894",strp/_491_darkrai_by_tonofdirt726_ddk7onm-pre.png
Shaymin Sky,https://archives.bulbagarden.net/media/upload/thumb/d/da/492Shaymin-Sky.png/600px-492Shaymin-Sky.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddk7orw-e2a5b39c-fe31-4285-9c08-fc10b0d3ff46.png/v1/fill/w_894",h_894",strp/_492_shaymin__sky__by_tonofdirt726_ddk7orw-pre.png
Shaymin,https://archives.bulbagarden.net/media/upload/thumb/0/05/492Shaymin-Land.png/600px-492Shaymin-Land.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddk7opx-2058703e-14fb-482a-b823-0077d4228e9e.png/v1/fill/w_894",h_894",strp/_492_shaymin__land__by_tonofdirt726_ddk7opx-pre.png
Arceus,https://archives.bulbagarden.net/media/upload/thumb/f/fc/493Arceus.png/600px-493Arceus.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddk7ou7-60db91ba-122a-42ec-9ca2-e597e93564c2.png/v1/fill/w_894",h_894",strp/_493_arceus_by_tonofdirt726_ddk7ou7-pre.png
Victini,https://archives.bulbagarden.net/media/upload/thumb/6/60/494Victini.png/600px-494Victini.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkbi9q-10ff0b6c-68be-472b-bceb-a3c547beec75.png
Snivy,https://archives.bulbagarden.net/media/upload/thumb/7/75/495Snivy.png/600px-495Snivy.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkbic6-68308ef8-a1b4-4e07-8fc8-f909fff46a2a.png/v1/fill/w_894",h_894",strp/_495_snivy_by_tonofdirt726_ddkbic6-pre.png
Servine,https://archives.bulbagarden.net/media/upload/thumb/7/73/496Servine.png/600px-496Servine.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkbidt-c5c72ec3-8411-46a1-b735-a8730f4207aa.png/v1/fill/w_894",h_894",strp/_496_servine_by_tonofdirt726_ddkbidt-pre.png
Serperior,https://archives.bulbagarden.net/media/upload/thumb/b/b7/497Serperior.png/600px-497Serperior.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkbifk-1908cad7-fcab-4775-aaad-c6dfea7f0c19.png/v1/fill/w_894",h_894",strp/_497_serperior_by_tonofdirt726_ddkbifk-pre.png
Tepig,https://archives.bulbagarden.net/media/upload/thumb/5/5b/498Tepig.png/600px-498Tepig.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkbihd-2fd875fe-7d76-4b94-955f-94c51c6d9426.png/v1/fill/w_894",h_894",strp/_498_tepig_by_tonofdirt726_ddkbihd-pre.png
Pignite,https://archives.bulbagarden.net/media/upload/thumb/e/e8/499Pignite.png/600px-499Pignite.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkbijw-2c846b83-0ba6-4df0-a28f-2539f56cdbb1.png/v1/fill/w_894",h_894",strp/_499_pignite_by_tonofdirt726_ddkbijw-pre.png
Emboar,https://archives.bulbagarden.net/media/upload/thumb/1/18/500Emboar.png/600px-500Emboar.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkbilb-b1ba64a0-8132-49d6-ac8f-4e243f4f87f3.png
Oshawott,https://archives.bulbagarden.net/media/upload/thumb/3/3b/501Oshawott.png/600px-501Oshawott.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkbipd-708f0a25-9784-4909-b47c-fa12aa41fc02.png/v1/fill/w_894",h_894",strp/_501_oshawott_by_tonofdirt726_ddkbipd-pre.png
Dewott,https://archives.bulbagarden.net/media/upload/thumb/e/e4/502Dewott.png/600px-502Dewott.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkbis0-9cc67335-6544-48f8-bb89-5c6c5c394ff0.png/v1/fill/w_894",h_894",strp/_502_dewott_by_tonofdirt726_ddkbis0-pre.png
Samurott,https://archives.bulbagarden.net/media/upload/thumb/b/b5/503Samurott.png/600px-503Samurott.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkbius-4498cfa9-94cc-4546-bbc4-dc59196e7fd8.png/v1/fill/w_894",h_894",strp/_503_samurott_by_tonofdirt726_ddkbius-pre.png
Patrat,https://archives.bulbagarden.net/media/upload/thumb/c/cb/504Patrat.png/600px-504Patrat.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkedg9-5716f775-068d-44e9-a2a6-44c51dd77a75.png/v1/fill/w_894",h_894",strp/_504_patrat_by_tonofdirt726_ddkedg9-pre.png
Watchog,https://archives.bulbagarden.net/media/upload/thumb/3/3e/505Watchog.png/600px-505Watchog.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkedqb-d13b30dc-837f-4b0e-aae2-e1a262883b5a.png/v1/fill/w_894",h_894",strp/_505_watchog_by_tonofdirt726_ddkedqb-pre.png
Lillipup,https://archives.bulbagarden.net/media/upload/thumb/7/7e/506Lillipup.png/600px-506Lillipup.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkedtb-13f21e5c-43f3-484a-b2c5-17c1c40e4f62.png/v1/fill/w_894",h_894",strp/_506_lillipup_by_tonofdirt726_ddkedtb-pre.png
Herdier,https://archives.bulbagarden.net/media/upload/thumb/9/96/507Herdier.png/600px-507Herdier.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkedve-1fd96e5f-8238-4f4d-966a-eafb6243328c.png/v1/fill/w_894",h_894",strp/_507_herdier_by_tonofdirt726_ddkedve-pre.png
Stoutland,https://archives.bulbagarden.net/media/upload/thumb/3/3e/508Stoutland.png/600px-508Stoutland.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkedy7-3ffb5e89-6c93-4454-a655-a235b3afd7f4.png/v1/fill/w_894",h_894",strp/_508_stoutland_by_tonofdirt726_ddkedy7-pre.png
Purrloin,https://archives.bulbagarden.net/media/upload/thumb/4/46/509Purrloin.png/600px-509Purrloin.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkee79-41f90caa-b81a-4ab2-9a16-2f1258a70532.png/v1/fill/w_894",h_894",strp/_509_purrloin_by_tonofdirt726_ddkee79-pre.png
Liepard,https://archives.bulbagarden.net/media/upload/thumb/0/09/510Liepard.png/600px-510Liepard.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkeebo-90594c50-fff7-41b9-88db-644ffb2b7cab.png/v1/fill/w_894",h_894",strp/_510_liepard_by_tonofdirt726_ddkeebo-pre.png
Pansage,https://archives.bulbagarden.net/media/upload/thumb/6/6b/511Pansage.png/600px-511Pansage.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkeefz-d2c9743a-7a45-4cbf-b159-dcc02e2793cf.png/v1/fill/w_894",h_894",strp/_511_pansage_by_tonofdirt726_ddkeefz-pre.png
Simisage,https://archives.bulbagarden.net/media/upload/thumb/2/24/512Simisage.png/600px-512Simisage.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkeejb-92e1701f-3fcf-41f8-b189-96c973db6878.png/v1/fill/w_894",h_894",strp/_512_simisage_by_tonofdirt726_ddkeejb-pre.png
Pansear,https://archives.bulbagarden.net/media/upload/thumb/e/e1/513Pansear.png/600px-513Pansear.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkeel0-20c510e5-7345-44b2-bdce-888c33120aaa.png/v1/fill/w_894",h_894",strp/_513_pansear_by_tonofdirt726_ddkeel0-pre.png
Simisear,https://archives.bulbagarden.net/media/upload/thumb/7/7c/514Simisear.png/600px-514Simisear.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkeemv-b1c2d018-6887-4b5e-be74-b097f26aaf26.png/v1/fill/w_894",h_894",strp/_514_simisear_by_tonofdirt726_ddkeemv-pre.png
Panpour,https://archives.bulbagarden.net/media/upload/thumb/2/2f/515Panpour.png/600px-515Panpour.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkeeow-dda83610-aa41-46f8-8acd-9359e7fa683e.png/v1/fill/w_894",h_894",strp/_515_panpour_by_tonofdirt726_ddkeeow-pre.png
Simipour,https://archives.bulbagarden.net/media/upload/thumb/8/83/516Simipour.png/600px-516Simipour.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkeer0-a86d6d36-9d1f-430b-97bb-d63bfcdd863b.png/v1/fill/w_894",h_894",strp/_516_simipour_by_tonofdirt726_ddkeer0-pre.png
Munna,https://archives.bulbagarden.net/media/upload/thumb/6/61/517Munna.png/600px-517Munna.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkeetp-9109de04-067f-4d67-af8e-1e857ee9516c.png/v1/fill/w_894",h_894",strp/_517_munna_by_tonofdirt726_ddkeetp-pre.png
Musharna,https://archives.bulbagarden.net/media/upload/thumb/2/2d/518Musharna.png/600px-518Musharna.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkeew3-58c37125-0bac-4946-ac7c-fcc34b5873dd.png/v1/fill/w_894",h_894",strp/_518_musharna_by_tonofdirt726_ddkeew3-pre.png
Pidove,https://archives.bulbagarden.net/media/upload/thumb/c/c3/519Pidove.png/600px-519Pidove.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkeeyy-a54417bc-85bd-4feb-9d41-3087ab529efb.png/v1/fill/w_894",h_894",strp/_519_pidove_by_tonofdirt726_ddkeeyy-pre.png
Tranquill,https://archives.bulbagarden.net/media/upload/thumb/a/a3/520Tranquill.png/600px-520Tranquill.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkef1a-02facbc4-46b9-4901-9d51-5cc2226141da.png/v1/fill/w_894",h_894",strp/_520_tranquill_by_tonofdirt726_ddkef1a-pre.png
Unfezant,https://archives.bulbagarden.net/media/upload/thumb/d/d0/521Unfezant.png/600px-521Unfezant.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkef3u-d2f86c4f-53c5-4c06-b6cb-327991520786.png/v1/fill/w_846",h_846",strp/_521_unfezant__male__by_tonofdirt726_ddkef3u-fullview.png
Blitzle,https://archives.bulbagarden.net/media/upload/thumb/a/af/522Blitzle.png/600px-522Blitzle.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkefb3-87157184-72cb-44e7-acf9-f7f5b67cb148.png/v1/fill/w_894",h_894",strp/_522_blitzle_by_tonofdirt726_ddkefb3-pre.png
Zebstrika,https://archives.bulbagarden.net/media/upload/thumb/a/a1/523Zebstrika.png/600px-523Zebstrika.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkefdb-57fdba73-1af3-41c1-ae3d-a58e23dc6830.png/v1/fill/w_894",h_894",strp/_523_zebstrika_by_tonofdirt726_ddkefdb-pre.png
Roggenrola,https://archives.bulbagarden.net/media/upload/thumb/6/69/524Roggenrola.png/600px-524Roggenrola.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkeffp-cac06ed3-cce6-4a31-8e22-5ad1a8bb9a2c.png/v1/fill/w_894",h_894",strp/_524_roggenrola_by_tonofdirt726_ddkeffp-pre.png
Boldore,https://archives.bulbagarden.net/media/upload/thumb/c/ce/525Boldore.png/600px-525Boldore.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkefk6-403cde28-73c0-4d8e-b86c-2d9d38c97e7b.png/v1/fill/w_894",h_894",strp/_525_boldore_by_tonofdirt726_ddkefk6-pre.png
Gigalith,https://archives.bulbagarden.net/media/upload/thumb/5/59/526Gigalith.png/600px-526Gigalith.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkefly-1dbb9f79-e8cc-4343-b18a-777cd86747dd.png/v1/fill/w_894",h_894",strp/_526_gigalith_by_tonofdirt726_ddkefly-pre.png
Woobat,https://archives.bulbagarden.net/media/upload/thumb/3/36/527Woobat.png/600px-527Woobat.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkefnv-96a58631-0bc5-4161-a9d1-1b00289bd3b9.png/v1/fill/w_894",h_894",strp/_527_woobat_by_tonofdirt726_ddkefnv-pre.png
Swoobat,https://archives.bulbagarden.net/media/upload/thumb/9/9d/528Swoobat.png/600px-528Swoobat.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkefyr-1300c765-5aa4-4433-b7b0-db8216e9b29e.png/v1/fill/w_894",h_894",strp/_528_swoobat_by_tonofdirt726_ddkefyr-pre.png
Drilbur,https://archives.bulbagarden.net/media/upload/thumb/c/cf/529Drilbur.png/600px-529Drilbur.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkoyfb-ad443820-e067-4526-b777-9c70fcec47b4.png/v1/fill/w_894",h_894",strp/_529_drilbur_by_tonofdirt726_ddkoyfb-pre.png
Excadrill,https://archives.bulbagarden.net/media/upload/thumb/6/63/530Excadrill.png/600px-530Excadrill.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkoyit-25938f9a-6905-48d7-966b-37d323808eb6.png/v1/fill/w_894",h_894",strp/_530_excadrill_by_tonofdirt726_ddkoyit-pre.png
Audino,https://archives.bulbagarden.net/media/upload/thumb/f/f5/531Audino.png/600px-531Audino.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkoylg-3e260c43-6392-4f70-849c-dd039c873853.png/v1/fill/w_894",h_894",strp/_531_audino_by_tonofdirt726_ddkoylg-pre.png
Mega Audino,https://archives.bulbagarden.net/media/upload/thumb/1/17/531Audino-Mega.png/600px-531Audino-Mega.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddnygnx-31ad3ea0-1ae9-464b-8dbe-e75f9e2c027c.png/v1/fill/w_894",h_894",strp/_531_audino_by_tonofdirt726_ddnygnx-pre.png
Timburr,https://archives.bulbagarden.net/media/upload/thumb/6/69/532Timburr.png/600px-532Timburr.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkoyn8-91ae8245-84e8-4ee5-8564-dfdc6b9630ee.png
Gurdurr,https://archives.bulbagarden.net/media/upload/thumb/a/ad/533Gurdurr.png/600px-533Gurdurr.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkoyqz-68535a42-513a-4fa9-87d5-7c3df28066ae.png/v1/fill/w_894",h_894",strp/_533_gurdurr_by_tonofdirt726_ddkoyqz-pre.png
Conkeldurr,https://archives.bulbagarden.net/media/upload/thumb/1/11/534Conkeldurr.png/600px-534Conkeldurr.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkoyti-0ac825ec-8334-47a2-a01d-bf9c25a442fb.png/v1/fill/w_894",h_894",strp/_534_conkeldurr_by_tonofdirt726_ddkoyti-pre.png
Tympole,https://archives.bulbagarden.net/media/upload/thumb/c/c9/535Tympole.png/600px-535Tympole.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkoyw0-11f85017-e676-4044-ab9f-6d6e7372d39f.png/v1/fill/w_894",h_894",strp/_535_tympole_by_tonofdirt726_ddkoyw0-pre.png
Palpitoad,https://archives.bulbagarden.net/media/upload/thumb/c/c9/536Palpitoad.png/600px-536Palpitoad.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkoyxi-82e84fd3-9672-4c27-b1d9-3f41fc9e2fb4.png/v1/fill/w_894",h_894",strp/_536_palpitoad_by_tonofdirt726_ddkoyxi-pre.png
Seismitoad,https://archives.bulbagarden.net/media/upload/thumb/3/35/537Seismitoad.png/600px-537Seismitoad.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkoyzx-fc8edeb9-8365-442c-8e40-14293e1a0628.png/v1/fill/w_894",h_894",strp/_537_seismitoad_by_tonofdirt726_ddkoyzx-pre.png
Throh,https://archives.bulbagarden.net/media/upload/thumb/7/74/538Throh.png/600px-538Throh.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkoz2m-1d201ac2-4541-4a81-98cc-7285548e995a.png/v1/fill/w_894",h_894",strp/_538_throh_by_tonofdirt726_ddkoz2m-pre.png
Sawk,https://archives.bulbagarden.net/media/upload/thumb/a/a8/539Sawk.png/600px-539Sawk.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkoz55-832250f7-5b05-42cd-b434-0980f46c4b7c.png/v1/fill/w_894",h_894",strp/_539_sawk_by_tonofdirt726_ddkoz55-pre.png
Sewaddle,https://archives.bulbagarden.net/media/upload/thumb/4/4a/540Sewaddle.png/600px-540Sewaddle.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkoz7a-58748f38-22e1-4749-8703-a5b92005857d.png/v1/fill/w_894",h_894",strp/_540_sewaddle_by_tonofdirt726_ddkoz7a-pre.png
Swadloon,https://archives.bulbagarden.net/media/upload/thumb/2/2b/541Swadloon.png/600px-541Swadloon.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkoz96-e17c2f19-4c65-4bcb-a817-ec65bd41e989.png/v1/fill/w_894",h_894",strp/_541_swadloon_by_tonofdirt726_ddkoz96-pre.png
Leavanny,https://archives.bulbagarden.net/media/upload/thumb/8/8e/542Leavanny.png/600px-542Leavanny.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkozbu-3470b736-ca8d-4ded-b68d-bd77e614af17.png/v1/fill/w_894",h_894",strp/_542_leavanny_by_tonofdirt726_ddkozbu-pre.png
Venipede,https://archives.bulbagarden.net/media/upload/thumb/0/0e/543Venipede.png/600px-543Venipede.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkoze8-7a0efbdf-ee60-4f72-8eb2-d8884e364dcc.png/v1/fill/w_894",h_894",strp/_543_venipede_by_tonofdirt726_ddkoze8-pre.png
Whirlipede,https://archives.bulbagarden.net/media/upload/thumb/b/bc/544Whirlipede.png/600px-544Whirlipede.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkozgy-0991a2a1-18f7-4aea-b41f-c5d335f2f1d8.png/v1/fill/w_894",h_894",strp/_544_whirlipede_by_tonofdirt726_ddkozgy-pre.png
Scolipede,https://archives.bulbagarden.net/media/upload/thumb/c/cb/545Scolipede.png/600px-545Scolipede.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkozja-1d3573d1-917b-42f1-bdf3-688153562406.png/v1/fill/w_894",h_894",strp/_545_scolipede_by_tonofdirt726_ddkozja-pre.png
Cottonee,https://archives.bulbagarden.net/media/upload/thumb/4/44/546Cottonee.png/600px-546Cottonee.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkozlu-8cf5e62c-fb61-4e9a-96ca-066eb32dc87b.png/v1/fill/w_894",h_894",strp/_546_cottonee_by_tonofdirt726_ddkozlu-pre.png
Whimsicott,https://archives.bulbagarden.net/media/upload/thumb/a/a2/547Whimsicott.png/600px-547Whimsicott.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkoznu-655a936f-b227-40be-871e-c0535b7c4f59.png/v1/fill/w_894",h_894",strp/_547_whimsicott_by_tonofdirt726_ddkoznu-pre.png
Petilil,https://archives.bulbagarden.net/media/upload/thumb/0/0b/548Petilil.png/600px-548Petilil.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkozs8-d7ba63ea-e685-4f66-be0f-8eae98f3b41c.png/v1/fill/w_894",h_894",strp/_548_petilil_by_tonofdirt726_ddkozs8-pre.png
Lilligant,https://archives.bulbagarden.net/media/upload/thumb/2/21/549Lilligant.png/600px-549Lilligant.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkozul-6c36ef72-767b-4bdf-a39e-48283f805849.png/v1/fill/w_894",h_894",strp/_549_lilligant_by_tonofdirt726_ddkozul-pre.png
Basculin,https://archives.bulbagarden.net/media/upload/thumb/2/24/550Basculin-Red.png/600px-550Basculin-Red.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkozwi-0b64d49e-685b-4e72-b0c6-387d9550edeb.png/v1/fill/w_894",h_894",strp/_550_basculin_by_tonofdirt726_ddkozwi-pre.png
Sandile,https://archives.bulbagarden.net/media/upload/thumb/2/26/551Sandile.png/600px-551Sandile.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkozyo-0c0e8d01-c6a8-44dc-bb64-2a128c48e8da.png/v1/fill/w_894",h_894",strp/_551_sandile_by_tonofdirt726_ddkozyo-pre.png
Krokorok,https://archives.bulbagarden.net/media/upload/thumb/d/d4/552Krokorok.png/600px-552Krokorok.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkp019-a8d424ce-14ee-4882-9dd4-eb0f737369dc.png/v1/fill/w_894",h_894",strp/_552_krokorok_by_tonofdirt726_ddkp019-pre.png
Krookodile,https://archives.bulbagarden.net/media/upload/thumb/e/e5/553Krookodile.png/600px-553Krookodile.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddkp03v-3e61d817-cefe-4b0b-a12e-420bd685b02f.png/v1/fill/w_894",h_894",strp/_553_krookodile_by_tonofdirt726_ddkp03v-pre.png
